res_id,name,establishment,city,locality,cuisines,average_cost_for_two,price_range,currency,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
3400367,Lattice - Crystal Sarovar Premiere,Casual Dining,Agra,"Crystal Sarovar Premier, Tajganj","North Indian, Continental, Chinese, Cafe",1000,3,Rs.,4.1,Very Good,62,29,-1,-1
3401135,Pind Balluchi,Casual Dining,Agra,Sikandra,"Mughlai, North Indian",1000,3,Rs.,3.6,Good,65,18,1,-1
19107385,Wah! Samosa,Quick Bites,Agra,Mantola,Street Food,50,1,Rs.,3.3,Average,11,1,-1,-1
3401016,Kaila Ji Coffee House,Beverage Shop,Agra,Agra Cantt,Tea,50,1,Rs.,0.0,Not rated,2,1,-1,-1
19119602,Balaji Sweets House,Sweet Shop,Agra,Arjun Nagar,"Mithai, Street Food",50,1,Rs.,0.0,Not rated,1,0,-1,-1
18899566,Guru Ji Paan Bhandar,Dessert Parlour,Agra,Dayal Bagh,"Desserts, Paan",50,1,Rs.,0.0,Not rated,0,0,-1,-1
19106402,Love You Zindagi,Kiosk,Agra,Rakabganj,North Indian,50,1,Rs.,0.0,Not rated,0,0,-1,-1
18889937,Mast Banarsi Paan,Paan Shop,Agra,Kamla Nagar,Paan,60,1,Rs.,3.3,Average,5,0,-1,-1
3401629,Kushwah Lassi Corner,Beverage Shop,Agra,Shahganj,Beverages,100,1,Rs.,4.3,Very Good,119,3,1,-1
3401784,Ravi Patties Corner,Confectionery,Agra,Dayal Bagh,"Fast Food, Desserts",100,1,Rs.,4.1,Very Good,120,3,1,-1
18691949,Sadar Wala,,Agra,Shahganj,"Fast Food, Rolls",100,1,Rs.,3.8,Good,156,11,-1,-1
3401924,Desire Bakers,Bakery,Agra,Kamla Nagar,Bakery,100,1,Rs.,3.8,Good,76,16,1,-1
18884614,Healthmafia,Quick Bites,Agra,Civil Lines,Healthy Food,100,1,Rs.,3.9,Good,67,23,1,-1
18926750,Ravi Patties & Mocktail Point,Quick Bites,Agra,Shahganj,Street Food,100,1,Rs.,3.9,Good,74,2,1,-1
18871233,Iccha Veg Biryani,Kiosk,Agra,Sikandra,Biryani,100,1,Rs.,3.8,Good,63,1,-1,-1
3401311,Preetam,Quick Bites,Agra,Dayal Bagh,Bakery,100,1,Rs.,3.7,Good,69,4,-1,-1
19032611,Om Sai Lassi And Juice Corner,Beverage Shop,Agra,Shahganj,Juices,100,1,Rs.,3.9,Good,46,3,1,-1
18976809,Shagun Cafe,Quick Bites,Agra,Khandari,"Bakery, Cafe",100,1,Rs.,3.7,Good,35,2,1,-1
3400440,Sri Dauji Restaurant,Dessert Parlour,Agra,Kamla Nagar,Desserts,100,1,Rs.,3.0,Average,47,9,1,-1
3401475,Jackson Egg Corner,Quick Bites,Agra,Civil Lines,Fast Food,100,1,Rs.,3.8,Good,48,2,-1,-1
18983754,Burger Point,Quick Bites,Agra,Sikandra,"Fast Food, Beverages",100,1,Rs.,3.7,Good,43,0,1,-1
18934159,Crazy Burger,Quick Bites,Agra,Sikandra,Burger,100,1,Rs.,3.7,Good,33,9,1,-1
19050396,Agarwal Lassi,Shack,Agra,Civil Lines,Street Food,100,1,Rs.,3.6,Good,19,0,1,-1
3401922,Jai Jhulelal Patties Corner,Quick Bites,Agra,Shahganj,Fast Food,100,1,Rs.,3.6,Good,37,0,1,-1
3400750,Bansal Sweets,Sweet Shop,Agra,Shahganj,"Mithai, Street Food",100,1,Rs.,2.8,Average,35,2,1,-1
3401627,Chai Ka Adda,Beverage Shop,Agra,Sikandra,Tea,100,1,Rs.,3.6,Good,35,1,0,-1
18913910,Fresh Snacks Cafe,Quick Bites,Agra,Agra Cantt,Street Food,100,1,Rs.,3.3,Average,10,36,1,-1
3401672,Laxman Momo's Corner,Quick Bites,Agra,Tajganj,Momos,100,1,Rs.,3.5,Good,35,2,0,-1
3401254,Laxman Momo's Corner,Quick Bites,Agra,Agra Cantt,"Momos, Street Food",100,1,Rs.,3.8,Good,27,4,0,-1
3400316,Cream Bell Shoppe,Quick Bites,Agra,Agra Cantt,"Fast Food, Bakery, Ice Cream, Desserts",100,1,Rs.,3.6,Good,20,9,-1,-1
18921649,Sanjay Food Corner,Quick Bites,Agra,Sikandra,North Indian,100,1,Rs.,3.5,Good,16,3,-1,-1
18888348,Punjabi Tadka,Quick Bites,Agra,Sikandra,"Fast Food, North Indian",100,1,Rs.,3.3,Average,12,4,-1,-1
18998759,Agra Puri Bhandar,,Agra,Tajganj,"North Indian, Mithai",100,1,Rs.,3.1,Average,8,2,-1,-1
19010024,Ghatu Shyam Ji Sweets,Sweet Shop,Agra,Civil Lines,Mithai,100,1,Rs.,3.3,Average,8,0,-1,-1
18921663,Riya dairy & fast food,Quick Bites,Agra,Dayal Bagh,Fast Food,100,1,Rs.,3.4,Average,18,0,1,-1
18965086,Sagar Chowmein,,Agra,Kamla Nagar,Chinese,100,1,Rs.,3.4,Average,14,1,1,-1
3401270,Tiwari Bombay Style Bhel and Panipuri,Quick Bites,Agra,Agra Cantt,Street Food,100,1,Rs.,3.4,Average,18,1,1,-1
3401643,Brownee,Quick Bites,Agra,Kamla Nagar,Fast Food,100,1,Rs.,3.3,Average,25,2,-1,-1
19005219,Yash Paties And Juice Corner,,Agra,Shahganj,"Street Food, Juices",100,1,Rs.,2.7,Average,10,2,1,-1
3401202,Praveen Fast Food Centre,Quick Bites,Agra,Khandari,Fast Food,100,1,Rs.,3.6,Good,26,0,-1,-1
3401675,New Chetna Store Patties Hub,Quick Bites,Agra,Civil Lines,Fast Food,100,1,Rs.,3.4,Average,18,0,1,-1
3401886,Vrindavan Pan Bhandar,Paan Shop,Agra,Kamla Nagar,Paan,100,1,Rs.,3.5,Good,21,0,1,-1
19127748,Mom N Mirchi,,Agra,Kamla Nagar,North Indian,100,1,Rs.,0.0,Not rated,1,4,1,-1
19086740,Daily Fresh South Indian,Quick Bites,Agra,Civil Lines,South Indian,100,1,Rs.,3.2,Average,4,0,1,-1
19068446,Heaven's Cakes & Bakes,Quick Bites,Agra,Kamla Nagar,Fast Food,100,1,Rs.,3.2,Average,7,0,1,-1
18865906,Khan Baba Fruits And Juice Corner,Beverage Shop,Agra,Sikandra,Juices,100,1,Rs.,3.2,Average,6,1,1,-1
18981500,Jalsa Ice Cream And Faluda,Food Truck,Agra,Sikandra,Beverages,100,1,Rs.,3.4,Average,9,2,1,-1
3401663,Shri Balaji Juice Bhandar,Beverage Shop,Agra,Civil Lines,Beverages,100,1,Rs.,3.1,Average,8,5,1,-1
19086679,UV Cake House,Quick Bites,Agra,Sikandra,Fast Food,100,1,Rs.,0.0,Not rated,3,3,1,-1
18871482,Tiwari Bombay Food Court,Quick Bites,Agra,Sikandra,Street Food,100,1,Rs.,3.3,Average,8,0,1,-1
18979637,Cake Room,Bakery,Agra,Tajganj,Bakery,100,1,Rs.,3.0,Average,7,0,1,-1
19023027,Shake Valley,Beverage Shop,Agra,Sikandra,Beverages,100,1,Rs.,3.1,Average,5,0,1,-1
19009923,Ram Cafe & Bakers,,Agra,Sikandra,"Fast Food, Desserts",100,1,Rs.,3.4,Average,4,0,1,-1
18933578,Imran Hot Roll Centre,Kiosk,Agra,Shahganj,Rolls,100,1,Rs.,3.3,Average,10,0,-1,-1
19021580,Quality Cool Cafe And Cold Drink,Quick Bites,Agra,Trans Yamuna,"Fast Food, Street Food",100,1,Rs.,2.8,Average,5,0,1,-1
19012530,Honey Confectionery,Confectionery,Agra,Shahganj,Street Food,100,1,Rs.,0.0,Not rated,2,0,1,-1
19092472,Suraj Halwai,Sweet Shop,Agra,Agra Cantt,Mithai,100,1,Rs.,0.0,Not rated,3,0,1,-1
19019504,Kulfi Heeralal -Tundla Wale,Dessert Parlour,Agra,Kamla Nagar,Desserts,100,1,Rs.,3.2,Average,9,0,-1,-1
19010677,Dayaram Sweets & Namkeen,,Agra,Mantola,"Mithai, Street Food",100,1,Rs.,0.0,Not rated,3,0,1,-1
3400672,Hanno Lala Rabri Wale,Sweet Shop,Agra,Mantola,Mithai,100,1,Rs.,2.9,Average,10,0,-1,-1
19008078,Soup Centre,Beverage Shop,Agra,Agra Cantt,"Beverages, Fast Food",100,1,Rs.,0.0,Not rated,2,0,1,-1
19045121,Goswami  Sweets,Sweet Shop,Agra,Agra Cantt,Mithai,100,1,Rs.,0.0,Not rated,3,0,-1,-1
18928280,Pracheen Petha,Sweet Shop,Agra,Mantola,"Desserts, Mithai",100,1,Rs.,3.1,Average,4,2,1,-1
18974348,Prasadam,Quick Bites,Agra,Khandari,North Indian,100,1,Rs.,3.2,Average,6,2,-1,-1
3401258,Shri Giraj Chaat Bhandaar,Quick Bites,Agra,Agra Cantt,Street Food,100,1,Rs.,0.0,Not rated,2,0,1,-1
3401642,RS Crazy Bites,Quick Bites,Agra,Civil Lines,"Sandwich, Burger",100,1,Rs.,3.1,Average,6,0,1,-1
18862900,Cottage Cafe,Quick Bites,Agra,Civil Lines,Fast Food,100,1,Rs.,3.1,Average,4,1,-1,-1
19086754,Food.com,Quick Bites,Agra,Shahganj,Fast Food,100,1,Rs.,0.0,Not rated,1,0,1,-1
18973887,New Vrindavan Pan Bhandar,Paan Shop,Agra,Kamla Nagar,Paan,100,1,Rs.,3.1,Average,5,2,1,-1
19026349,BUDDIE'S CAFE,Café,Agra,Kamla Nagar,Cafe,100,1,Rs.,3.2,Average,5,0,1,-1
18879325,Brijwasi Chat Bandar,Quick Bites,Agra,Sikandra,Street Food,100,1,Rs.,0.0,Not rated,3,0,0,-1
19014379,Raj dairy,,Agra,Shahganj,"Fast Food, Bakery",100,1,Rs.,0.0,Not rated,2,0,-1,-1
18988157,Chai Dose,,Agra,Dayal Bagh,Tea,100,1,Rs.,3.1,Average,5,2,-1,-1
18691068,Sri Dauji Mishthan Bhandar,Sweet Shop,Agra,Mantola,Mithai,100,1,Rs.,3.0,Average,6,1,-1,-1
19011199,Chinese Food Plaza,Quick Bites,Agra,Shahganj,"Chinese, Fast Food",100,1,Rs.,0.0,Not rated,1,5,-1,-1
3400596,Radha Swami Chinese Fast Food,Quick Bites,Agra,Tajganj,"North Indian, Chinese, Street Food",100,1,Rs.,0.0,Not rated,3,2,-1,-1
19004921,Ram Shyam Pan Bhandar,Paan Shop,Agra,Kamla Nagar,Paan,100,1,Rs.,0.0,Not rated,2,0,1,-1
18983763,Chotu Puri Wale,Quick Bites,Agra,Tajganj,"North Indian, Beverages",100,1,Rs.,3.0,Average,5,0,-1,-1
18933941,Jai Pepsi Cafe,Quick Bites,Agra,Dayal Bagh,Street Food,100,1,Rs.,0.0,Not rated,3,0,-1,-1
18954068,Grilled And Chilled Cafe,,Agra,Sikandra,Fast Food,100,1,Rs.,2.9,Average,5,2,-1,-1
19146953,Delhi Gate Chai Purani,Quick Bites,Agra,Civil Lines,"Tea, Fast Food",100,1,Rs.,0.0,Not rated,1,0,-1,-1
18895331,Amratsari Naan,Quick Bites,Agra,Sikandra,North Indian,100,1,Rs.,3.0,Average,4,0,-1,-1
18892634,Sai Juice Bhandar,Beverage Shop,Agra,Civil Lines,Juices,100,1,Rs.,0.0,Not rated,3,0,-1,-1
3401576,Family Foods,Quick Bites,Agra,Shahganj,Fast Food,100,1,Rs.,0.0,Not rated,3,0,1,-1
19010046,Gupta Ji Restaurant,Quick Bites,Agra,Tajganj,North Indian,100,1,Rs.,0.0,Not rated,2,0,-1,-1
18954027,Gopal Juice Corner,Beverage Shop,Agra,Sikandra,Juices,100,1,Rs.,0.0,Not rated,2,2,1,-1
19020440,Op Bhai Egg And Chowmein,Quick Bites,Agra,Sikandra,Fast Food,100,1,Rs.,0.0,Not rated,2,0,1,-1
19086858,Food.com,Quick Bites,Agra,Shahganj,North Indian,100,1,Rs.,0.0,Not rated,1,0,-1,-1
19043544,N K Family Restaurant,Bhojanalya,Agra,Tajganj,Street Food,100,1,Rs.,0.0,Not rated,1,0,-1,-1
18979826,Bharat Petha Bhandar,Sweet Shop,Agra,Mantola,Mithai,100,1,Rs.,0.0,Not rated,2,0,1,-1
19117929,Vijay Chaat Bhandar,Kiosk,Agra,Shahganj,Street Food,100,1,Rs.,0.0,Not rated,1,1,-1,-1
19010043,Shake Corner,Beverage Shop,Agra,Tajganj,Beverages,100,1,Rs.,0.0,Not rated,2,0,-1,-1
19126488,Raju Pan Bhandar,Paan Shop,Agra,Mantola,Paan,100,1,Rs.,0.0,Not rated,1,0,1,-1
3401228,Balaji Juice,Beverage Shop,Agra,Shahganj,Juices,100,1,Rs.,0.0,Not rated,3,0,-1,-1
19126997,Ram Bhai Panchi Petha Store,Sweet Shop,Agra,Shahganj,Mithai,100,1,Rs.,0.0,Not rated,1,0,-1,-1
18862839,Ganga Khandvi Dhokla House,Quick Bites,Agra,Kamla Nagar,Fast Food,100,1,Rs.,0.0,Not rated,3,0,-1,-1
19127756,Canergy,Beverage Shop,Agra,Civil Lines,Beverages,100,1,Rs.,0.0,Not rated,1,3,1,-1
19014374,Krishna Bakers And Confectioners,Kiosk,Agra,Trans Yamuna,Fast Food,100,1,Rs.,0.0,Not rated,2,0,-1,-1
19008072,Soup Centre,Beverage Shop,Agra,Kamla Nagar,"Beverages, Fast Food",100,1,Rs.,0.0,Not rated,2,0,-1,-1
19031666,chai ki tapri,Café,Agra,Sikandra,Cafe,100,1,Rs.,0.0,Not rated,1,0,-1,-1
19083249,Jain Shakes,Beverage Shop,Agra,Sikandra,Beverages,100,1,Rs.,0.0,Not rated,0,0,1,-1
18895340,Balaji Chaat Bhandar,Dhaba,Agra,Sikandra,Street Food,100,1,Rs.,0.0,Not rated,1,0,-1,-1
18863824,Annjal Restaurant,Casual Dining,Agra,Civil Lines,"North Indian, Rajasthani",400,2,Rs.,4.4,Very Good,91,54,1,-1
18961610,Gopaldas Pethe Wale,Sweet Shop,Agra,Civil Lines,"Mithai, Street Food",400,2,Rs.,4.4,Very Good,75,2,1,-1
3401174,The Chocolate Room,Dessert Parlour,Agra,Tajganj,"Desserts, Mexican, Italian, Fast Food",400,2,Rs.,4.3,Very Good,133,174,1,-1
3400255,Panchi Petha Store,Dessert Parlour,Agra,Agra Cantt,Desserts,300,1,Rs.,4.3,Very Good,115,58,-1,-1
19107721,Shree Bankey Bihari Misthan Bhandar,Sweet Shop,Agra,Kamla Nagar,"Mithai, Street Food, South Indian, Chinese",300,1,Rs.,4.3,Very Good,16,1,1,-1
19124939,Shree Bankey Bihari Misthan Bhandar,Sweet Shop,Agra,Trans Yamuna,"Mithai, Street Food, South Indian, Chinese",300,1,Rs.,4.3,Very Good,5,1,-1,-1
3400345,Goli Vada Pav No. 1,Quick Bites,Agra,Sikandra,"Street Food, Beverages",150,1,Rs.,4.2,Very Good,194,26,1,-1
3401847,Pushpak Misthan Bhandar and Sweet,Sweet Shop,Agra,Mantola,"Mithai, Fast Food",200,1,Rs.,4.2,Very Good,89,2,1,-1
18924580,Shree Bankey Bihari Misthan Bhandar,Sweet Shop,Agra,Kamla Nagar,"Mithai, Street Food, South Indian, Chinese",300,1,Rs.,4.2,Very Good,94,1,1,-1
18928976,The Grand Gopika Thaal By GMB,Casual Dining,Agra,Tajganj,"North Indian, Rajasthani, Gujarati",800,3,Rs.,4.2,Very Good,49,39,-1,-1
3400336,Jux Pux,Beverage Shop,Agra,Agra Cantt,"Beverages, Juices, Fast Food",300,1,Rs.,4.1,Very Good,159,118,-1,-1
3400243,GMB Sweets,Quick Bites,Agra,Agra Cantt,"Desserts, Fast Food, Street Food, Mithai",500,2,Rs.,4.1,Very Good,130,7,1,-1
3401024,Aromatic Nosh,Quick Bites,Agra,Kamla Nagar,Fast Food,700,2,Rs.,4.1,Very Good,113,81,1,-1
3400287,Deviram Sweets,Sweet Shop,Agra,Civil Lines,"Street Food, Fast Food, Mithai, South Indian",300,1,Rs.,4.1,Very Good,141,23,1,-1
3400104,Subway,Quick Bites,Agra,Tajganj,"Fast Food, Healthy Food, Sandwich, Salad",500,2,Rs.,4.1,Very Good,114,58,-1,-1
3400322,Filmy Zayka - Hotel Alleviate,Casual Dining,Agra,Civil Lines,"Chinese, North Indian",700,2,Rs.,4.1,Very Good,90,95,1,-1
3401282,Sizzling Salt,Casual Dining,Agra,Khandari,North Indian,800,3,Rs.,4.1,Very Good,144,44,-1,-1
3401104,Birjbhog Mishthan Bhandar,Quick Bites,Agra,Civil Lines,"Mithai, Street Food",250,1,Rs.,4.1,Very Good,134,18,-1,-1
19127625,Bhadawar Hotel,Quick Bites,Agra,Sikandra,North Indian,200,1,Rs.,4.1,Very Good,5,1,1,-1
3400071,Priya Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Mughlai",1000,3,Rs.,2.2,Poor,25,20,-1,-1
3400091,Eating Meeting Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Continental",600,2,Rs.,2.3,Poor,27,13,-1,-1
3400250,Agra Darbar,Casual Dining,Agra,Rakabganj,North Indian,750,3,Rs.,2.3,Poor,20,17,1,-1
3400207,Quality Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese",800,3,Rs.,2.3,Poor,19,6,-1,-1
3400041,Delhi Darbar Restaurant,Casual Dining,Agra,Rakabganj,"North Indian, Chinese",800,3,Rs.,2.4,Poor,46,29,1,-1
3400165,Espresso Coffee,Café,Agra,Tajganj,Cafe,650,2,Rs.,2.4,Poor,27,21,-1,-1
3400690,Chaska Restaurant,Casual Dining,Agra,Kamla Nagar,"North Indian, Chinese, South Indian",800,3,Rs.,2.5,Average,146,26,1,-1
3401114,Spice Treat Dhaba,Quick Bites,Agra,Tajganj,"North Indian, Chinese",350,2,Rs.,2.5,Average,26,2,-1,-1
3400615,Punjabi Junction,Casual Dining,Agra,Sikandra,"North Indian, Chinese",600,2,Rs.,2.6,Average,22,15,1,-1
3400040,Only Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Continental, Mughlai",900,3,Rs.,2.6,Average,20,15,-1,-1
3400097,Shubham Restaurant,Casual Dining,Agra,Arjun Nagar,"North Indian, Chinese, South Indian, Fast Food",500,2,Rs.,2.6,Average,32,5,0,-1
3400249,Raj Darbar Restaurant,Casual Dining,Agra,Rakabganj,North Indian,750,3,Rs.,2.6,Average,13,13,1,-1
3400012,Qaisar Bagh Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Mughlai, Chinese, Continental",800,3,Rs.,2.6,Average,14,27,-1,-1
3400009,Saket Restaurant,Casual Dining,Agra,Khandari,"North Indian, Chinese, South Indian",750,3,Rs.,2.7,Average,49,10,1,-1
3401240,Green Veg Thali,Quick Bites,Agra,Tajganj,North Indian,300,1,Rs.,2.7,Average,46,13,1,-1
18691005,Crush Cafe,Café,Agra,Agra Cantt,"Chinese, Desserts, Fast Food, Sandwich",400,2,Rs.,2.7,Average,27,14,0,-1
3400156,Joney's Place,Quick Bites,Agra,Tajganj,"Japanese, Korean, North Indian",450,2,Rs.,2.7,Average,18,10,-1,-1
3400446,Bulaki Non Veg Point,Dhaba,Agra,Khandari,North Indian,500,2,Rs.,2.7,Average,32,4,-1,-1
3401618,Shanti Food Court,Quick Bites,Agra,Sikandra,"North Indian, South Indian, Continental, Fast Food",400,2,Rs.,2.7,Average,15,0,1,-1
3401026,King of Spice,Casual Dining,Agra,Tajganj,"North Indian, Chinese",700,2,Rs.,2.7,Average,14,3,1,-1
3400504,Green Leaf Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Continental",600,2,Rs.,2.7,Average,9,12,-1,-1
3400380,Hazi Ji Restaurant,Quick Bites,Agra,Mantola,Mughlai,600,2,Rs.,2.7,Average,14,2,-1,-1
3400140,Rajmahal Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese",1000,3,Rs.,2.7,Average,9,13,-1,-1
3401452,Shri Vinayak Restaurant & Fast Food,Quick Bites,Agra,Tajganj,"North Indian, Fast Food",200,1,Rs.,2.7,Average,18,0,-1,-1
3400606,Apollo Restaurant,Casual Dining,Agra,Tajganj,"North Indian, South Indian, Chinese",300,1,Rs.,2.7,Average,10,5,-1,-1
3400053,The Coffee Shop - Hotel Clarks Shiraz,Café,Agra,"Hotel Clarks Shiraz, Agra Cantt",Cafe,800,3,Rs.,2.7,Average,8,3,-1,-1
3401766,Bercos,,Agra,"Hotel Howard Plaza, Tajganj","Chinese, Thai",800,3,Rs.,2.7,Average,9,4,-1,-1
3400043,New Riao Restaurant,Casual Dining,Agra,Agra Cantt,"North Indian, Chinese, Mughlai, Continental",1000,3,Rs.,2.7,Average,5,8,1,-1
18692290,Giani,Dessert Parlour,Agra,Civil Lines,"Beverages, Desserts, Ice Cream",300,1,Rs.,2.8,Average,24,10,1,-1
3401832,Chhabra Bakers and Confectioners,Confectionery,Agra,Shahganj,"Bakery, Fast Food",200,1,Rs.,2.8,Average,23,8,-1,-1
3400098,Maya Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Continental",900,3,Rs.,2.8,Average,18,23,-1,-1
3400132,Laziz Family Restaurant,Quick Bites,Agra,Mantola,North Indian,500,2,Rs.,2.8,Average,15,12,-1,-1
3401842,New Chinese King,Quick Bites,Agra,Sikandra,"Chinese, Momos",300,1,Rs.,2.8,Average,22,3,-1,-1
3400311,Maharaja Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Continental",800,3,Rs.,2.8,Average,15,8,-1,-1
3400129,Tareef Restaurant,Quick Bites,Agra,Mantola,North Indian,500,2,Rs.,2.8,Average,10,12,-1,-1
3401096,Chatori Gali,Quick Bites,Agra,Kamla Nagar,"Chinese, North Indian, South Indian",300,1,Rs.,2.8,Average,21,6,-1,-1
18995460,Biryani Point,Quick Bites,Agra,Shahganj,Biryani,150,1,Rs.,2.8,Average,9,2,-1,-1
3400236,Seth Ji Hotel,Dhaba,Agra,Agra Cantt,North Indian,250,1,Rs.,2.8,Average,10,4,-1,-1
3400233,Agarwal Palace Restaurant,Casual Dining,Agra,Agra Cantt,North Indian,400,2,Rs.,2.8,Average,10,18,-1,-1
3401554,Agra Food Court,Quick Bites,Agra,Arjun Nagar,North Indian,200,1,Rs.,2.8,Average,12,0,1,-1
3401279,S.R Restaurant & Fast food,Casual Dining,Agra,Tajganj,"North Indian, Fast Food",500,2,Rs.,2.8,Average,8,2,-1,-1
3400715,Novelty Restaurant,Casual Dining,Agra,Rakabganj,"North Indian, Mughlai",1000,3,Rs.,2.8,Average,5,6,-1,-1
18966028,Toto's The Sky Resto & Lounge,Lounge,Agra,Sikandra,"North Indian, Bar Food",700,2,Rs.,2.8,Average,6,0,-1,-1
3401098,Chick Chick Corner,Quick Bites,Agra,Kamla Nagar,Mughlai,500,2,Rs.,2.8,Average,8,1,-1,-1
3400254,The Neelma Joint,Quick Bites,Agra,Agra Cantt,Fast Food,200,1,Rs.,2.8,Average,5,4,-1,-1
3401241,Jeetu Dhaba,Dhaba,Agra,Kamla Nagar,North Indian,300,1,Rs.,2.9,Average,133,11,1,-1
3400241,Shivam Restaurant,Quick Bites,Agra,Agra Cantt,"Fast Food, Desserts",200,1,Rs.,2.9,Average,47,14,1,-1
18692076,Punjabi Hut,Quick Bites,Agra,Shahganj,"Indian, North Indian",400,2,Rs.,2.9,Average,47,14,1,-1
3400632,The Delicious Restaurant,Quick Bites,Agra,Shahganj,Fast Food,500,2,Rs.,2.9,Average,42,7,1,-1
3400262,Tunda Kababi,Casual Dining,Agra,Civil Lines,"North Indian, Mughlai",500,2,Rs.,2.9,Average,35,10,-1,-1
3400135,Anjali Restaurant,Quick Bites,Agra,Shahganj,"North Indian, Chinese, Continental, South Indian",500,2,Rs.,2.9,Average,37,17,1,-1
3401143,Foyer Restaurant and Cafe,Quick Bites,Agra,Tajganj,Cafe,800,3,Rs.,2.9,Average,16,38,1,-1
18885382,Choki Dhani - Rajasthani Bhojnalya,Quick Bites,Agra,Sikandra,"Rajasthani, North Indian",200,1,Rs.,2.9,Average,22,2,1,-1
3400151,Bob Marley Restaurant,Casual Dining,Agra,Tajganj,North Indian,600,2,Rs.,2.9,Average,26,16,1,-1
18926294,Bindhadi Ki Rasoi,Quick Bites,Agra,Kamla Nagar,"Rajasthani, North Indian",500,2,Rs.,2.9,Average,28,0,1,-1
3400420,AJ's Cafe & Bakery,Café,Agra,Agra Cantt,Cafe,300,1,Rs.,2.9,Average,23,11,-1,-1
3400134,Fauzi Dhaba,Casual Dining,Agra,Tajganj,"North Indian, Chinese, Continental",650,2,Rs.,2.9,Average,18,17,-1,-1
3401147,The Taste of Taj City,Casual Dining,Agra,Sikandra,"North Indian, Chinese",500,2,Rs.,2.9,Average,16,9,1,-1
3401901,Thali Master,Quick Bites,Agra,Sikandra,North Indian,400,2,Rs.,2.9,Average,10,10,-1,-1
18691844,Burgero,Quick Bites,Agra,Shahganj,"Burger, Fast Food",400,2,Rs.,2.9,Average,21,6,1,-1
3400309,Taj Cafe,Quick Bites,Agra,Tajganj,"North Indian, Fast Food",600,2,Rs.,2.9,Average,6,28,-1,-1
3400513,Vaishno Balaji Dhaba,Dhaba,Agra,Agra Cantt,North Indian,200,1,Rs.,2.9,Average,21,2,1,-1
18923311,Apollo Foods,Quick Bites,Agra,Civil Lines,Bakery,400,2,Rs.,2.9,Average,13,5,0,-1
3400270,Kohinoor Bar & Restaurant,Casual Dining,Agra,Civil Lines,"North Indian, Continental, Chinese",800,3,Rs.,2.9,Average,11,10,-1,-1
3400199,Tasty Bite Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese",800,3,Rs.,2.9,Average,5,15,-1,-1
3400505,Avalon Taj,Casual Dining,Agra,Agra Cantt,"North Indian, Chinese",450,2,Rs.,2.9,Average,10,5,1,-1
3400200,Taj Khema Restaurant,Casual Dining,Agra,Tajganj,"North Indian, Chinese",450,2,Rs.,2.9,Average,6,13,-1,-1
18988430,Pehelwan Dhaba,Dhaba,Agra,Tajganj,North Indian,250,1,Rs.,2.9,Average,5,0,-1,-1
3400429,Indian Spice,Casual Dining,Agra,Sikandra,"North Indian, South Indian, Chinese",450,2,Rs.,2.9,Average,9,9,-1,-1
18691257,Chaat Wala,Quick Bites,Agra,Agra Cantt,Street Food,150,1,Rs.,2.9,Average,16,1,-1,-1
3400247,Maharaja Restaurant,Casual Dining,Agra,Rakabganj,North Indian,550,2,Rs.,2.9,Average,11,10,-1,-1
3401830,Chef On Wheels,Food Truck,Agra,Tajganj,"Chinese, Continental, North Indian",250,1,Rs.,2.9,Average,6,1,-1,-1
3401292,Bambino cafe,Quick Bites,Agra,Tajganj,"North Indian, Beverages, Italian",250,1,Rs.,2.9,Average,10,0,1,-1
3400234,Swad Restaurant,Casual Dining,Agra,Agra Cantt,North Indian,500,2,Rs.,2.9,Average,4,9,1,-1
19011968,Abdul Sattar Nashte Wale,Quick Bites,Agra,Mantola,Fast Food,150,1,Rs.,2.9,Average,6,1,-1,-1
3401795,Apna Dhabha,Dhaba,Agra,Sikandra,North Indian,150,1,Rs.,2.9,Average,8,0,1,-1
3400465,Janta Bhojnalay,Dhaba,Agra,Civil Lines,North Indian,350,2,Rs.,2.9,Average,13,4,-1,-1
3401453,Lick N Bite Bakers,Bakery,Agra,Sikandra,Bakery,300,1,Rs.,2.9,Average,6,6,-1,-1
19005077,New Cake House,Bakery,Agra,Kamla Nagar,"Bakery, Desserts",300,1,Rs.,2.9,Average,4,0,1,-1
3401534,Gyani's Snacks Corner,Quick Bites,Agra,Kamla Nagar,Fast Food,300,1,Rs.,2.9,Average,6,0,-1,-1
3400170,Relax He Relax Restaurant,Quick Bites,Agra,Tajganj,"North Indian, Chinese",800,3,Rs.,2.9,Average,4,9,-1,-1
18974427,Food Paradise,Bakery,Agra,Sikandra,"Bakery, Desserts",200,1,Rs.,2.9,Average,6,0,-1,-1
